Datum / Date;Termek / Product;Piac / Market;Irany / Direction;Felajanlott mennyiseg / Offered Capacity [MW];Energia ar / Energy Price [HUF/MWh];;2020.12.31 17:38:55488,Datum / Date;Termek / Product;Piac / Market;Irany / Direction;Felajanlott mennyiseg / Offered Capacity [MW];Energia ar / Energy Price [HUF/MWh];;2021.01.02 22:00:15942
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;0;0;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;10;45888;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;106;57254;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;42;68000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;0;68999;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;20;77000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;1;99998;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;0;111995;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;39;112566;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;30;200000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;0;299990;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;10;335000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Pozitiv / Positive;40;498499;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;4;-499000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;63;-308244;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;19;-279499;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;30;-121000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;10;-120000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;3;-75000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;38;-34999;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;30;-33000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;0;-25000;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;156;-5554;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;70;-3321;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;5;-550;;,
2021.01.01;00:00-01:00;aFRR / aFRR;Negativ / Negative;0;0;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;7;60000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;18;69979;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;161;70000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;148;79900;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;152;80000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;171;90000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;106000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111994;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111995;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;111999;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;2;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;112000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-53000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;5;-41900;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;6;-41900;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;-41000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-41000;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;0;;,
2021.01.01;00:00-01:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;50000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;0;0;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;10;32323;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;114;59754;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;20;61211;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;73;64000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;0;68999;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;39;80000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;1;99998;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;0;111995;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;30;200000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;0;299990;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;10;335000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Pozitiv / Positive;40;498499;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;4;-499000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;39;-308244;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;19;-279499;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;30;-121000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;10;-120000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;3;-75000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;38;-34999;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;30;-33000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;0;-25000;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;148;-12654;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;64;-8766;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;5;-680;;,
2021.01.01;01:00-02:00;aFRR / aFRR;Negativ / Negative;0;0;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;7;60000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;18;69979;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;162;70000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;148;79900;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;151;80000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;171;90000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;106000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111994;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111995;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;111999;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;9;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;112000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-53000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41900;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41900;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;-41000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-41000;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;0;;,
2021.01.01;01:00-02:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;50000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;0;0;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;114;51954;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;10;55555;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;20;60044;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;47;61100;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;0;68999;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;0;99998;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;0;111995;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;39;112566;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;30;200000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;0;299990;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;10;335000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Pozitiv / Positive;40;498499;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;4;-499000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;65;-308244;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;19;-279499;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;30;-121000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;10;-120000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;3;-75000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;38;-34999;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;65;-29672;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;0;-25000;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;148;-13154;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;30;-500;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;0;0;;,
2021.01.01;02:00-03:00;aFRR / aFRR;Negativ / Negative;5;680;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;7;60000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;18;69979;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;162;70000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;148;79900;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;151;80000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;171;90000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;106000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111994;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111995;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;111999;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;9;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;112000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-53000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41900;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41900;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;-41000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-41000;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;0;;,
2021.01.01;02:00-03:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;50000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;0;0;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;114;49454;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;10;49785;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;20;50322;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;48;51000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;0;68999;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;39;80000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;0;99998;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;0;111995;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;30;200000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;0;299990;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;10;335000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Pozitiv / Positive;40;498499;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;4;-499000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;65;-308244;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;19;-279499;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;30;-121000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;10;-120000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;3;-75000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;38;-34999;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;65;-29672;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;0;-25000;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;148;-14954;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;30;-1799;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;0;0;;,
2021.01.01;03:00-04:00;aFRR / aFRR;Negativ / Negative;5;680;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;7;60000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;18;69979;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;162;70000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;147;79900;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;151;80000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;171;90000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;106000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;30;106200;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111994;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;57;111995;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;111999;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;1;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;9;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;120;112000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-100000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;12;-53000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;13;-53000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-53000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41900;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41900;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;-41000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;-41000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;25;-41000;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;0;0;;,
2021.01.01;03:00-04:00;mFRR es RR / mFRR and RR;Negativ / Negative;10;50000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;0;0;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;20;50322;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;47;50450;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;10;52525;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;114;58254;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;0;68999;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;0;99998;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;0;111995;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;39;112566;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;30;200000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;0;299990;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;10;335000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Pozitiv / Positive;40;498499;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;4;-499000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;66;-308244;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;19;-279499;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;30;-121000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;10;-120000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;3;-75000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;38;-34999;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;0;-25000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;148;-16154;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;30;-11000;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;65;-5688;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;5;-3565;;,
2021.01.01;04:00-05:00;aFRR / aFRR;Negativ / Negative;0;0;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;7;60000;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;18;69979;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;162;70000;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;147;79900;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;150;80000;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;171;90000;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;0;106000;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
2021.01.01;04:00-05:00;mFRR es RR / mFRR and RR;Pozitiv / Positive;10;106000;;,
